customer_id,segment,age,gender,loyalty_member
C03810,Chronic Loyalists,45,F,True
C03811,Occasional Visitors,29,M,True
C03812,Health Seekers,39,F,True
C03813,Rx-Only,61,F,True
C03814,Rx-Only,42,F,True
C03815,At-Risk Lapsing,26,F,True
C03816,Rx-Only,60,M,True
C03817,Price Sensitives,24,F,True
C03818,Rx-Only,70,M,False
C03819,Rx-Only,65,M,True
C03820,Rx-Only,26,F,True
C03821,Chronic Loyalists,31,M,True
C03822,Health Seekers,52,M,True
C03823,Chronic Loyalists,54,M,True
C03824,Price Sensitives,29,M,True
C03825,Occasional Visitors,68,M,True
C03826,Occasional Visitors,55,M,True
C03827,Price Sensitives,69,F,False
C03828,Occasional Visitors,59,M,True
C03829,Chronic Loyalists,62,F,False
C03830,Occasional Visitors,62,F,True
C03831,Rx-Only,50,F,True
C03832,Rx-Only,34,M,True
C03833,Chronic Loyalists,34,M,False
C03834,Occasional Visitors,52,M,True
C03835,Health Seekers,28,F,True
C03836,Health Seekers,68,F,True
C03837,Chronic Loyalists,40,F,True
C03838,Occasional Visitors,60,M,False
C03839,Occasional Visitors,24,F,True
C03840,Health Seekers,43,F,False
C03841,Occasional Visitors,66,M,True
C03842,Rx-Only,25,M,True
C03843,Rx-Only,34,F,False
C03844,Chronic Loyalists,46,M,False
C03845,Price Sensitives,47,F,True
C03846,Price Sensitives,52,M,True
C03847,Occasional Visitors,65,F,False
C03848,At-Risk Lapsing,45,F,True
C03849,Price Sensitives,37,F,False
C03850,Chronic Loyalists,53,F,True
C03851,At-Risk Lapsing,34,F,True
C03852,Chronic Loyalists,66,M,False
C03853,At-Risk Lapsing,35,M,True
C03854,Occasional Visitors,69,F,True
C03855,Chronic Loyalists,59,F,True
C03856,Rx-Only,55,F,True
C03857,Occasional Visitors,24,M,True
C03858,Occasional Visitors,26,F,True
C03859,Health Seekers,51,M,True
C03860,Chronic Loyalists,63,M,False
C03861,Occasional Visitors,45,F,True
C03862,Occasional Visitors,76,M,True
C03863,Rx-Only,50,F,True
C03864,Chronic Loyalists,22,M,True
C03865,At-Risk Lapsing,22,F,True
C03866,Price Sensitives,31,M,False
C03867,Price Sensitives,67,F,True
C03868,Occasional Visitors,37,F,True
C03869,Health Seekers,62,M,True
C03870,Rx-Only,39,M,False
C03871,Chronic Loyalists,64,M,True
C03872,Chronic Loyalists,35,F,True
C03873,Occasional Visitors,31,M,False
C03874,Health Seekers,27,M,True
C03875,Health Seekers,55,F,True
C03876,Occasional Visitors,23,F,True
C03877,Health Seekers,68,M,True
C03878,Health Seekers,44,M,True
C03879,Occasional Visitors,60,M,False
C03880,Rx-Only,68,M,True
C03881,Chronic Loyalists,45,M,False
C03882,Chronic Loyalists,44,M,True
C03883,Chronic Loyalists,22,F,True
C03884,Occasional Visitors,26,M,True
C03885,Chronic Loyalists,39,F,True
C03886,Chronic Loyalists,54,F,True
C03887,Chronic Loyalists,32,F,True
C03888,Occasional Visitors,30,F,True
C03889,Health Seekers,33,M,True
C03890,Chronic Loyalists,77,M,True
C03891,Price Sensitives,34,M,True
C03892,Occasional Visitors,24,F,True
C03893,Chronic Loyalists,32,F,True
C03894,Rx-Only,36,M,True
C03895,Health Seekers,28,F,False
C03896,Chronic Loyalists,45,F,True
C03897,Rx-Only,71,M,False
C03898,Chronic Loyalists,34,M,True
C03899,Rx-Only,45,F,False
C03900,Rx-Only,24,F,True
C03901,Rx-Only,38,M,True
C03902,Occasional Visitors,67,F,True
C03903,Rx-Only,41,F,True
C03904,Rx-Only,50,F,True
C03905,Rx-Only,31,F,True
C03906,Chronic Loyalists,68,M,True
C03907,Occasional Visitors,25,F,False
C03908,Health Seekers,65,M,False
C03909,Price Sensitives,71,F,False
C03910,Occasional Visitors,74,F,True
C03911,Chronic Loyalists,75,M,False
C03912,Rx-Only,34,M,True
C03913,Health Seekers,76,F,True
C03914,Chronic Loyalists,77,F,False
C03915,Rx-Only,30,M,False
C03916,Health Seekers,29,M,True
C03917,Chronic Loyalists,52,F,True
C03918,Rx-Only,51,F,False
C03919,Health Seekers,44,F,True
C03920,Health Seekers,68,F,True
C03921,Rx-Only,31,M,True
C03922,At-Risk Lapsing,62,F,True
C03923,Occasional Visitors,56,F,True
C03924,Health Seekers,36,F,True
C03925,Price Sensitives,69,F,True
C03926,Health Seekers,43,M,True
C03927,Rx-Only,43,M,True
C03928,Chronic Loyalists,49,F,True
C03929,Rx-Only,23,M,True
C03930,Health Seekers,40,F,True
C03931,Price Sensitives,25,F,False
C03932,Chronic Loyalists,27,F,True
C03933,Health Seekers,67,M,True
C03934,Chronic Loyalists,59,F,True
C03935,Rx-Only,34,M,True
C03936,Rx-Only,49,F,False
C03937,Price Sensitives,54,M,True
C03938,Chronic Loyalists,57,F,True
C03939,Chronic Loyalists,65,F,True
C03940,Chronic Loyalists,62,M,True
C03941,Occasional Visitors,69,F,True
C03942,Occasional Visitors,40,F,False
C03943,Health Seekers,77,F,True
C03944,Occasional Visitors,60,F,True
C03945,Occasional Visitors,59,M,False
C03946,Health Seekers,56,F,True
C03947,Rx-Only,49,F,False
C03948,Occasional Visitors,69,M,True
C03949,Price Sensitives,49,F,True
C03950,Price Sensitives,75,F,True
C03951,Rx-Only,49,M,True
C03952,Occasional Visitors,44,F,True
C03953,Occasional Visitors,39,M,True
C03954,Rx-Only,46,F,True
C03955,Rx-Only,22,M,False
C03956,Chronic Loyalists,67,M,True
C03957,Health Seekers,77,M,True
C03958,Rx-Only,73,F,True
C03959,Rx-Only,28,M,True
C03960,Rx-Only,38,F,True
C03961,Health Seekers,46,M,False
C03962,Rx-Only,32,F,False
C03963,Rx-Only,24,M,True
C03964,Rx-Only,38,F,True
C03965,Health Seekers,69,F,False
C03966,Rx-Only,77,F,True
C03967,Chronic Loyalists,69,M,True
C03968,Price Sensitives,43,F,True
C03969,Chronic Loyalists,30,M,False
C03970,Occasional Visitors,41,M,True
C03971,Rx-Only,51,M,False
C03972,Price Sensitives,62,M,False
C03973,Rx-Only,67,M,False
C03974,Health Seekers,76,M,True
C03975,Rx-Only,66,F,True
C03976,Health Seekers,35,F,False
C03977,Rx-Only,50,M,False
C03978,Chronic Loyalists,45,M,True
C03979,Health Seekers,24,F,True
C03980,Occasional Visitors,32,M,True
C03981,Chronic Loyalists,63,F,True
C03982,Price Sensitives,35,F,True
C03983,Rx-Only,41,M,False
C03984,Health Seekers,51,F,True
C03985,Health Seekers,28,M,False
C03986,Chronic Loyalists,55,M,True
C03987,Occasional Visitors,30,M,True
C03988,Health Seekers,38,F,True
C03989,Chronic Loyalists,53,M,True
C03990,Price Sensitives,72,M,True
C03991,Rx-Only,62,F,True
C03992,Chronic Loyalists,76,M,False
C03993,Health Seekers,45,M,True
C03994,Occasional Visitors,33,M,True
C03995,Occasional Visitors,69,F,True
C03996,Chronic Loyalists,46,F,False
C03997,Chronic Loyalists,65,M,True
C03998,Health Seekers,66,M,False
C03999,Health Seekers,60,F,True
C04000,Health Seekers,44,F,False
C04001,Price Sensitives,65,M,True
C04002,Rx-Only,64,F,True
C04003,Rx-Only,54,F,True
C04004,Rx-Only,55,M,False
C04005,At-Risk Lapsing,51,F,True
C04006,At-Risk Lapsing,35,F,True
C04007,Chronic Loyalists,65,F,False
C04008,Chronic Loyalists,35,F,True
C04009,Rx-Only,47,M,True
C04010,Chronic Loyalists,62,F,False
C04011,Rx-Only,22,M,False
C04012,Rx-Only,55,M,True
C04013,Health Seekers,40,F,False
C04014,Occasional Visitors,74,M,True
C04015,Price Sensitives,77,M,True
C04016,At-Risk Lapsing,39,M,True
C04017,Chronic Loyalists,53,M,True
C04018,Chronic Loyalists,54,F,True
C04019,Occasional Visitors,52,F,True
C04020,Health Seekers,28,M,True
C04021,Price Sensitives,66,M,True
C04022,Rx-Only,50,F,True
C04023,Chronic Loyalists,46,M,True
C04024,Chronic Loyalists,38,M,True
C04025,Health Seekers,62,F,True
C04026,Health Seekers,34,M,True
C04027,Rx-Only,71,M,False
C04028,Occasional Visitors,60,M,True
C04029,Health Seekers,49,M,False
C04030,Chronic Loyalists,25,F,True
C04031,Occasional Visitors,23,F,True
C04032,Occasional Visitors,58,F,True
C04033,Health Seekers,69,F,False
C04034,Price Sensitives,66,M,False
C04035,Health Seekers,58,F,True
C04036,Occasional Visitors,58,M,False
C04037,Occasional Visitors,53,M,False
C04038,Health Seekers,27,F,True
C04039,Health Seekers,71,F,False
C04040,Chronic Loyalists,24,F,False
C04041,Price Sensitives,70,F,True
C04042,Occasional Visitors,58,F,True
C04043,Rx-Only,68,F,True
C04044,Chronic Loyalists,67,F,True
C04045,Chronic Loyalists,53,M,False
C04046,At-Risk Lapsing,59,F,True
C04047,Chronic Loyalists,77,M,True
C04048,Occasional Visitors,59,M,True
C04049,Health Seekers,55,M,False
C04050,Occasional Visitors,57,F,True
C04051,Health Seekers,55,M,True
C04052,Occasional Visitors,60,F,False
C04053,Chronic Loyalists,41,F,False
C04054,Rx-Only,37,F,True
C04055,Occasional Visitors,46,F,True
C04056,Occasional Visitors,53,M,True
C04057,Health Seekers,62,F,True
C04058,Health Seekers,33,M,True
C04059,Chronic Loyalists,69,F,False
C04060,Rx-Only,77,M,False
C04061,Health Seekers,33,M,True
C04062,At-Risk Lapsing,58,M,True
C04063,Occasional Visitors,39,F,True
C04064,Rx-Only,77,F,True
C04065,At-Risk Lapsing,66,M,True
C04066,Rx-Only,60,F,True
C04067,Rx-Only,22,F,True
C04068,Occasional Visitors,31,M,True
C04069,Health Seekers,76,M,True
C04070,Rx-Only,73,F,True
C04071,Health Seekers,70,M,False
C04072,Rx-Only,41,F,True
C04073,Rx-Only,31,F,True
C04074,Chronic Loyalists,67,M,True
C04075,Rx-Only,45,M,False
C04076,Chronic Loyalists,53,M,True
C04077,Occasional Visitors,51,F,True
C04078,Price Sensitives,62,M,True
C04079,Price Sensitives,33,F,True
C04080,Health Seekers,27,M,False
C04081,Rx-Only,73,M,True
C04082,Rx-Only,30,F,True
C04083,Rx-Only,29,F,True
C04084,Price Sensitives,34,F,True
C04085,Rx-Only,57,F,True
C04086,Price Sensitives,73,M,False
C04087,Price Sensitives,73,F,True
C04088,Price Sensitives,68,F,True
C04089,Chronic Loyalists,35,F,True
C04090,Rx-Only,42,F,True
C04091,Occasional Visitors,28,M,True
C04092,Rx-Only,68,M,False
C04093,Health Seekers,67,M,False
C04094,Health Seekers,64,M,True
C04095,Rx-Only,69,F,False
C04096,Occasional Visitors,77,M,True
C04097,Rx-Only,43,M,False
C04098,Price Sensitives,24,F,True
C04099,Chronic Loyalists,70,M,False
C04100,Rx-Only,52,F,True
C04101,Occasional Visitors,31,F,True
C04102,Occasional Visitors,58,F,True
C04103,Health Seekers,38,F,True
C04104,Health Seekers,43,M,True
C04105,Chronic Loyalists,75,M,True
C04106,Occasional Visitors,72,M,False
C04107,Price Sensitives,38,F,True
C04108,Health Seekers,74,M,False
C04109,Health Seekers,77,F,False
C04110,Occasional Visitors,23,M,True
C04111,Price Sensitives,35,F,True
C04112,Occasional Visitors,42,F,True
C04113,Rx-Only,75,F,True
C04114,Occasional Visitors,27,M,True
C04115,Occasional Visitors,33,M,True
C04116,Health Seekers,64,F,True
C04117,Rx-Only,71,M,True
C04118,Rx-Only,56,M,True
C04119,Health Seekers,58,F,False
C04120,Health Seekers,69,M,True
C04121,Chronic Loyalists,71,M,False
C04122,Price Sensitives,57,M,False
C04123,Health Seekers,27,M,True
C04124,Occasional Visitors,30,M,True
C04125,Occasional Visitors,65,M,True
C04126,Health Seekers,23,M,True
C04127,Chronic Loyalists,36,F,True
C04128,At-Risk Lapsing,28,M,True
C04129,Rx-Only,22,M,False
C04130,Price Sensitives,33,F,False
C04131,Chronic Loyalists,28,M,True
C04132,Health Seekers,70,M,True
C04133,Chronic Loyalists,23,M,False
C04134,Chronic Loyalists,54,F,False
C04135,Price Sensitives,47,M,True
C04136,Occasional Visitors,62,F,False
C04137,Chronic Loyalists,46,F,True
C04138,Occasional Visitors,25,M,True
C04139,Health Seekers,48,F,True
C04140,Rx-Only,54,M,True
C04141,Rx-Only,42,F,True
C04142,Rx-Only,41,M,True
C04143,Price Sensitives,52,F,True
C04144,Health Seekers,38,F,True
C04145,Health Seekers,71,F,True
C04146,Occasional Visitors,60,F,True
C04147,Health Seekers,52,F,True
C04148,Chronic Loyalists,57,F,True
C04149,Rx-Only,22,F,True
C04150,Occasional Visitors,66,M,True
C04151,Occasional Visitors,63,F,False
C04152,Health Seekers,58,M,True
C04153,Price Sensitives,74,M,False
C04154,Occasional Visitors,27,M,True
C04155,Occasional Visitors,54,M,True
C04156,Occasional Visitors,36,M,False
C04157,Rx-Only,31,M,True
C04158,Occasional Visitors,61,M,True
C04159,Health Seekers,32,F,True
C04160,Occasional Visitors,67,M,True
C04161,Health Seekers,45,M,True
C04162,Chronic Loyalists,75,F,True
C04163,Health Seekers,72,F,True
C04164,Health Seekers,48,F,True
C04165,Chronic Loyalists,29,M,True
C04166,Rx-Only,63,M,True
C04167,Chronic Loyalists,60,M,True
C04168,Rx-Only,67,M,False
C04169,Rx-Only,71,F,True
C04170,Price Sensitives,57,F,True
C04171,Price Sensitives,59,M,True
C04172,Health Seekers,22,M,True
C04173,Health Seekers,25,F,True
C04174,Rx-Only,37,F,True
C04175,Price Sensitives,57,F,True
C04176,Chronic Loyalists,38,F,True
C04177,Health Seekers,40,M,True
C04178,Rx-Only,77,F,True
C04179,Rx-Only,63,M,True
C04180,Rx-Only,60,M,True
C04181,Price Sensitives,36,M,True
C04182,Rx-Only,43,M,False
C04183,Occasional Visitors,36,F,False
C04184,Rx-Only,61,M,True
C04185,Health Seekers,59,F,True
C04186,Chronic Loyalists,55,M,True
C04187,Chronic Loyalists,69,F,True
C04188,Health Seekers,70,M,False
C04189,Health Seekers,27,F,True
C04190,At-Risk Lapsing,48,M,True
C04191,Chronic Loyalists,56,F,True
C04192,Occasional Visitors,44,M,True
C04193,Health Seekers,56,M,True
C04194,Chronic Loyalists,49,M,True
C04195,Rx-Only,38,M,True
C04196,Health Seekers,37,M,True
C04197,Occasional Visitors,46,F,False
C04198,Rx-Only,33,M,True
C04199,Rx-Only,38,F,True
C04200,Chronic Loyalists,38,M,True
C04201,Health Seekers,57,F,True
C04202,Price Sensitives,48,F,True
C04203,Occasional Visitors,63,F,True
C04204,Price Sensitives,73,M,True
C04205,Health Seekers,76,F,True
C04206,Rx-Only,29,F,True
C04207,Rx-Only,57,M,False
C04208,Occasional Visitors,72,F,True
C04209,Chronic Loyalists,23,F,True
C04210,Occasional Visitors,64,M,False
C04211,Occasional Visitors,37,M,True
C04212,Health Seekers,55,M,False
C04213,At-Risk Lapsing,28,F,True
C04214,Health Seekers,32,F,True
C04215,Rx-Only,55,F,True
C04216,Chronic Loyalists,29,M,True
C04217,Price Sensitives,22,M,True
C04218,Rx-Only,24,F,True
C04219,Occasional Visitors,51,F,True
C04220,Rx-Only,50,F,False
C04221,Price Sensitives,56,F,True
C04222,Health Seekers,72,M,True
C04223,Health Seekers,44,F,False
C04224,Chronic Loyalists,75,M,True
C04225,Rx-Only,30,F,True
C04226,Health Seekers,75,F,False
C04227,Occasional Visitors,63,F,True
C04228,Rx-Only,64,M,True
C04229,Chronic Loyalists,32,M,True
C04230,Occasional Visitors,74,F,True
C04231,Health Seekers,64,F,True
C04232,Health Seekers,55,F,True
C04233,Rx-Only,59,F,True
C04234,Health Seekers,62,M,True
C04235,Occasional Visitors,74,F,False
C04236,Price Sensitives,24,M,False
C04237,At-Risk Lapsing,40,F,True
C04238,Health Seekers,64,M,True
C04239,Rx-Only,67,F,True
C04240,Rx-Only,38,F,True
C04241,Chronic Loyalists,45,F,True
C04242,Health Seekers,60,M,True
C04243,Rx-Only,32,M,True
C04244,Price Sensitives,66,F,True
C04245,Chronic Loyalists,29,M,True
C04246,Occasional Visitors,50,M,True
C04247,Chronic Loyalists,38,F,True
C04248,Occasional Visitors,75,M,False
C04249,Occasional Visitors,55,F,True
C04250,Rx-Only,37,F,True
C04251,Rx-Only,57,F,False
C04252,Occasional Visitors,30,F,True
C04253,Chronic Loyalists,30,F,False
C04254,Chronic Loyalists,36,F,True
C04255,Occasional Visitors,38,M,False
C04256,Chronic Loyalists,45,F,False
C04257,At-Risk Lapsing,72,M,False
C04258,Health Seekers,60,M,False
C04259,Rx-Only,45,F,True
C04260,Health Seekers,60,F,True
C04261,Price Sensitives,68,F,True
C04262,Price Sensitives,49,M,True
C04263,Health Seekers,68,F,False
C04264,Occasional Visitors,64,F,True
C04265,Health Seekers,44,F,True
C04266,Rx-Only,33,F,True
C04267,Occasional Visitors,64,F,True
C04268,Rx-Only,74,F,True
C04269,Rx-Only,66,M,True
C04270,Rx-Only,56,M,False
C04271,Rx-Only,57,F,False
C04272,Rx-Only,47,F,True
C04273,Occasional Visitors,32,F,True
C04274,Chronic Loyalists,76,F,False
C04275,Price Sensitives,47,M,True
C04276,Occasional Visitors,23,M,True
C04277,Occasional Visitors,76,M,True
C04278,Health Seekers,64,M,True
C04279,Occasional Visitors,25,M,False
C04280,Chronic Loyalists,22,M,False
C04281,Chronic Loyalists,42,F,False
C04282,Occasional Visitors,33,F,True
C04283,Chronic Loyalists,60,F,True
C04284,Rx-Only,36,F,True
C04285,Health Seekers,45,M,True
C04286,Rx-Only,42,M,True
C04287,Price Sensitives,48,F,True
C04288,Health Seekers,32,F,False
C04289,Chronic Loyalists,37,M,True
C04290,Chronic Loyalists,66,F,False
C04291,Price Sensitives,73,F,True
C04292,Health Seekers,65,F,False
C04293,Chronic Loyalists,76,F,True
C04294,Rx-Only,60,M,True
C04295,Health Seekers,62,M,False
C04296,Occasional Visitors,54,F,True
C04297,Rx-Only,36,M,True
C04298,Price Sensitives,48,M,True
C04299,Rx-Only,73,M,True
C04300,Price Sensitives,57,F,True
C04301,Rx-Only,28,M,True
C04302,Occasional Visitors,70,F,True
C04303,Chronic Loyalists,32,F,True
C04304,Rx-Only,68,F,True
C04305,Chronic Loyalists,22,F,True
C04306,Rx-Only,53,F,True
C04307,Rx-Only,55,F,True
C04308,Occasional Visitors,77,F,True
C04309,Chronic Loyalists,31,F,True
C04310,At-Risk Lapsing,67,M,True
C04311,Chronic Loyalists,28,F,True
C04312,Occasional Visitors,33,M,True
C04313,Occasional Visitors,22,F,True
C04314,Chronic Loyalists,34,F,True
C04315,Chronic Loyalists,70,F,False
C04316,At-Risk Lapsing,40,F,True
C04317,Price Sensitives,44,F,True
C04318,Rx-Only,50,M,False
C04319,Chronic Loyalists,49,M,True
C04320,Occasional Visitors,72,M,True
C04321,Health Seekers,63,F,True
C04322,Occasional Visitors,41,M,True
C04323,Health Seekers,52,M,True
C04324,Health Seekers,73,F,True
C04325,Occasional Visitors,28,M,True
C04326,Occasional Visitors,26,M,True
C04327,Health Seekers,68,F,True
C04328,Occasional Visitors,42,F,True
C04329,At-Risk Lapsing,61,M,False
C04330,Chronic Loyalists,48,F,True
C04331,Chronic Loyalists,51,F,True
C04332,Health Seekers,61,F,True
C04333,Chronic Loyalists,33,F,True
C04334,Rx-Only,31,F,False
C04335,Chronic Loyalists,23,F,True
C04336,Health Seekers,48,M,False
C04337,Chronic Loyalists,34,F,False
C04338,Health Seekers,71,M,True
C04339,Rx-Only,41,M,True
C04340,Chronic Loyalists,29,M,True
C04341,Chronic Loyalists,45,M,True
C04342,Health Seekers,50,M,True
C04343,Price Sensitives,71,F,True
C04344,Rx-Only,49,F,False
C04345,Rx-Only,42,F,True
C04346,Occasional Visitors,68,M,True
C04347,Occasional Visitors,76,M,True
C04348,Price Sensitives,47,M,True
C04349,Health Seekers,59,F,True
C04350,Rx-Only,63,F,False
C04351,Price Sensitives,64,F,True
C04352,Occasional Visitors,36,M,True
C04353,Chronic Loyalists,43,M,False
C04354,Rx-Only,51,F,True
C04355,Rx-Only,56,F,True
C04356,Rx-Only,46,F,True
C04357,Chronic Loyalists,60,F,True
C04358,Chronic Loyalists,29,F,True
C04359,Occasional Visitors,25,F,True
C04360,Occasional Visitors,68,F,True
C04361,Health Seekers,48,M,True
C04362,Occasional Visitors,54,M,True
C04363,Rx-Only,48,M,False
C04364,Health Seekers,62,M,True
C04365,Occasional Visitors,41,F,True
C04366,Health Seekers,61,F,True
C04367,Occasional Visitors,39,F,True
C04368,Rx-Only,58,F,False
C04369,Chronic Loyalists,70,M,True
C04370,Occasional Visitors,49,F,True
C04371,Chronic Loyalists,31,M,True
C04372,Rx-Only,65,F,True
C04373,Occasional Visitors,46,F,True
C04374,Occasional Visitors,50,M,True
C04375,Rx-Only,55,F,False
C04376,Occasional Visitors,54,F,True
C04377,Occasional Visitors,73,M,True
C04378,Chronic Loyalists,52,F,True
C04379,Health Seekers,46,M,True
C04380,Occasional Visitors,70,F,True
C04381,Health Seekers,73,F,True
C04382,Rx-Only,60,F,True
C04383,Rx-Only,34,M,True
C04384,Rx-Only,32,F,True
C04385,Rx-Only,42,M,False
C04386,Chronic Loyalists,50,F,True
C04387,Health Seekers,47,M,True
C04388,Occasional Visitors,39,F,True
C04389,Rx-Only,43,M,True
C04390,Occasional Visitors,27,F,True
C04391,Occasional Visitors,56,F,True
C04392,Occasional Visitors,40,M,True
C04393,Chronic Loyalists,25,F,True
C04394,Chronic Loyalists,38,F,True
C04395,Rx-Only,44,M,True
C04396,Occasional Visitors,46,M,True
C04397,Chronic Loyalists,47,F,True
C04398,Chronic Loyalists,48,F,True
C04399,Rx-Only,76,F,True
C04400,Price Sensitives,31,M,False
C04401,Occasional Visitors,67,M,True
C04402,Chronic Loyalists,65,M,False
C04403,At-Risk Lapsing,47,M,True
C04404,Rx-Only,29,F,True
C04405,Price Sensitives,77,F,False
C04406,Rx-Only,44,M,True
C04407,Occasional Visitors,44,M,True
C04408,At-Risk Lapsing,41,F,True
C04409,Health Seekers,31,F,True
C04410,Chronic Loyalists,67,F,True
C04411,Rx-Only,41,M,True
C04412,Rx-Only,59,M,False
C04413,Occasional Visitors,31,M,False
C04414,Rx-Only,56,M,True
C04415,Rx-Only,50,M,True
C04416,Price Sensitives,43,M,False
C04417,Health Seekers,25,M,False
C04418,Price Sensitives,73,M,True
C04419,Chronic Loyalists,57,M,True
C04420,Rx-Only,44,F,False
C04421,Price Sensitives,53,M,True
C04422,Occasional Visitors,77,F,True
C04423,Chronic Loyalists,55,M,True
C04424,Rx-Only,51,F,True
C04425,Rx-Only,70,M,True
C04426,Rx-Only,41,F,True
C04427,Chronic Loyalists,32,F,False
C04428,Occasional Visitors,62,M,True
C04429,Price Sensitives,69,M,True
C04430,Occasional Visitors,40,F,True
C04431,Rx-Only,66,M,True
C04432,Rx-Only,47,F,True
C04433,Price Sensitives,26,M,True
C04434,Rx-Only,23,F,False
C04435,Occasional Visitors,42,M,True
C04436,At-Risk Lapsing,38,F,False
C04437,Price Sensitives,72,F,True
C04438,Occasional Visitors,30,F,True
C04439,Price Sensitives,45,F,True
C04440,Chronic Loyalists,56,M,True
C04441,Chronic Loyalists,45,F,True
C04442,Health Seekers,62,F,True
C04443,Health Seekers,73,M,False
C04444,Rx-Only,34,M,False
C04445,Chronic Loyalists,60,F,True
C04446,Occasional Visitors,59,F,True
C04447,Occasional Visitors,39,F,True
C04448,Occasional Visitors,54,F,True
C04449,Rx-Only,48,M,True
C04450,Health Seekers,38,F,False
C04451,Rx-Only,63,F,False
C04452,Rx-Only,31,F,True
C04453,Rx-Only,65,F,True
C04454,Price Sensitives,52,F,True
C04455,Health Seekers,74,F,True
C04456,Chronic Loyalists,33,F,True
C04457,Rx-Only,69,M,True
C04458,Price Sensitives,40,F,True
C04459,Chronic Loyalists,48,M,True
C04460,Occasional Visitors,54,F,False
C04461,Chronic Loyalists,25,M,False
C04462,Price Sensitives,75,F,False
C04463,Occasional Visitors,53,F,False
C04464,Chronic Loyalists,46,F,True
C04465,Occasional Visitors,74,M,True
C04466,Rx-Only,51,F,True
C04467,Health Seekers,54,F,True
C04468,Rx-Only,41,F,True
C04469,Occasional Visitors,49,M,True
C04470,Chronic Loyalists,67,M,True
C04471,At-Risk Lapsing,59,F,True
C04472,Price Sensitives,33,F,True
C04473,Health Seekers,74,M,False
C04474,Chronic Loyalists,22,M,True
C04475,Occasional Visitors,46,F,True
C04476,Rx-Only,57,M,True
C04477,Health Seekers,23,F,True
C04478,Rx-Only,58,F,False
C04479,Price Sensitives,54,F,True
C04480,Rx-Only,68,M,False
C04481,Occasional Visitors,44,F,True
C04482,Rx-Only,41,M,True
C04483,Occasional Visitors,51,F,True
C04484,Chronic Loyalists,28,F,True
C04485,Rx-Only,27,M,True
C04486,Occasional Visitors,43,F,True
C04487,Occasional Visitors,66,F,True
C04488,Rx-Only,49,F,True
C04489,Occasional Visitors,52,F,True
C04490,Chronic Loyalists,56,F,True
C04491,Occasional Visitors,52,M,True
C04492,Health Seekers,46,M,True
C04493,At-Risk Lapsing,40,M,True
C04494,Chronic Loyalists,68,M,True
C04495,Price Sensitives,27,M,True
C04496,Price Sensitives,46,M,True
C04497,Price Sensitives,32,F,False
C04498,Price Sensitives,27,M,True
C04499,Occasional Visitors,69,M,True
C04500,Occasional Visitors,75,F,True
C04501,Chronic Loyalists,26,M,True
C04502,Rx-Only,67,F,True
C04503,Rx-Only,65,F,True
C04504,Occasional Visitors,72,M,True
C04505,Health Seekers,26,M,True
C04506,Rx-Only,53,M,True
C04507,Rx-Only,68,M,True
C04508,Chronic Loyalists,23,F,False
C04509,Rx-Only,25,F,False
C04510,Occasional Visitors,73,F,False
C04511,Price Sensitives,45,F,True
C04512,Occasional Visitors,67,M,False
C04513,Rx-Only,47,M,True
C04514,Occasional Visitors,55,M,True
C04515,Rx-Only,26,F,True
C04516,At-Risk Lapsing,59,M,True
C04517,Chronic Loyalists,30,M,True
C04518,Occasional Visitors,52,F,True
C04519,Chronic Loyalists,49,M,True
C04520,Health Seekers,30,M,True
C04521,Rx-Only,54,F,False
C04522,Price Sensitives,73,F,True
C04523,Rx-Only,66,F,True
C04524,Health Seekers,34,M,True
C04525,Chronic Loyalists,26,M,True
C04526,Health Seekers,42,M,True
C04527,Rx-Only,32,M,False
C04528,Chronic Loyalists,56,F,True
C04529,Health Seekers,38,M,True
C04530,Rx-Only,31,F,True
C04531,Chronic Loyalists,29,M,True
C04532,Occasional Visitors,51,F,True
C04533,Health Seekers,26,M,False
C04534,Health Seekers,70,F,False
C04535,Health Seekers,57,F,False
C04536,Occasional Visitors,42,M,False
C04537,Chronic Loyalists,44,M,True
C04538,Health Seekers,57,F,True
C04539,Rx-Only,49,M,True
C04540,Chronic Loyalists,38,F,True
C04541,Chronic Loyalists,30,M,True
C04542,Chronic Loyalists,71,M,True
C04543,Rx-Only,59,M,True
C04544,Occasional Visitors,40,M,True
C04545,Health Seekers,32,F,True
C04546,Price Sensitives,50,F,True
C04547,Occasional Visitors,45,F,True
C04548,Rx-Only,44,M,False
C04549,Price Sensitives,31,M,True
C04550,Rx-Only,24,F,True
C04551,Price Sensitives,28,F,True
C04552,Chronic Loyalists,45,M,True
C04553,At-Risk Lapsing,76,F,True
C04554,Occasional Visitors,27,F,True
C04555,Occasional Visitors,61,F,True
C04556,Occasional Visitors,43,F,False
C04557,Rx-Only,67,F,True
C04558,Health Seekers,40,M,False
C04559,Occasional Visitors,36,F,False
C04560,Price Sensitives,42,F,False
C04561,Occasional Visitors,73,F,False
C04562,Rx-Only,50,F,True
C04563,Price Sensitives,56,M,False
C04564,Occasional Visitors,37,M,True
C04565,Rx-Only,22,F,True
C04566,Price Sensitives,35,F,True
C04567,Health Seekers,64,M,True
C04568,Health Seekers,74,F,True
C04569,Chronic Loyalists,52,F,True
C04570,Health Seekers,58,F,True
C04571,At-Risk Lapsing,30,F,True
C04572,At-Risk Lapsing,46,M,True
C04573,Chronic Loyalists,71,M,True
